market_ticker,series,family,class,timestamp,track,arm,prior_outcome,streak_direction,streak_length,strike,spot,z_dir,model_prob_yes,market_yes_bid,market_yes_ask,exec_price,edge,fee,slippage,side,size,kelly_units,resolution,gross_pnl,net_pnl,split
KXMLBTOTAL-26AUG161515STLCHC-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-16T19:39:48Z,A,A3_mirror,no,no,2,8.5,,,0.488992,70,71,71,-25.1008,2,1,yes,1,3,yes,29,26,holdout
KXMLBTOTAL-26AUG161515STLCHC-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-16T19:39:49Z,A,A3_mirror,no,no,3,10.5,,,0.329154,50,51,51,-21.0846,2,1,yes,1,4,yes,49,46,holdout
KXMLBTOTAL-26AUG161340MIACIN-4,KXMLBTOTAL,KXMLBTOTAL|4,BASEBALL_TOTAL,2026-08-16T19:44:33Z,A,A3_mirror,yes,yes,9,3.5,,,0.891154,23,24,77,-69.1154,2,1,no,1,4,yes,-77,-80,holdout
KXMLBTOTAL-26AUG161340MIACIN-5,KXMLBTOTAL,KXMLBTOTAL|5,BASEBALL_TOTAL,2026-08-16T19:44:33Z,A,A3_mirror,yes,yes,9,4.5,,,0.842591,16,21,84,-70.2591,1,1,no,1,4,yes,-84,-86,holdout
KXMLBTOTAL-26AUG161340MIACIN-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-16T19:44:33Z,A,A3_mirror,yes,yes,9,5.5,,,0.7305,9,11,91,-66.05,1,1,no,1,4,yes,-91,-93,holdout
KXMLBTOTAL-26AUG161340MIACIN-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-16T19:44:33Z,A,A3_mirror,yes,yes,9,6.5,,,0.654113,7,11,93,-60.4113,1,1,no,1,4,yes,-93,-95,holdout
KXMLBTOTAL-26AUG161340MIACIN-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-16T19:44:33Z,A,A3_mirror,yes,yes,2,7.5,,,0.532026,4,13,96,-51.2026,1,1,no,1,4,yes,-96,-98,holdout
KXMLBTOTAL-26AUG161340MIACIN-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-16T19:44:33Z,A,A3_mirror,yes,yes,2,8.5,,,0.443361,3,8,97,-43.3361,1,1,no,1,4,no,3,1,holdout
KXMLBTOTAL-26AUG161340MIACIN-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-16T19:44:34Z,A,A3_mirror,yes,yes,1,9.5,,,0.364933,2,7,98,-36.4933,1,1,no,1,3,no,2,0,holdout
KXMLBTOTAL-26AUG161340MIACIN-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-16T19:44:34Z,A,A3_mirror,yes,yes,1,10.5,,,0.292114,1,3,99,-30.2114,1,1,no,1,3,no,1,-1,holdout
KXMLBTOTAL-26AUG161340MIACIN-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-16T19:44:34Z,A,A3_mirror,no,no,1,11.5,,,0.268975,1,5,99,-27.8975,1,1,no,1,2,no,1,-1,holdout
KXMLBTOTAL-26AUG161340MIACIN-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-16T19:44:34Z,A,A3_mirror,no,no,8,12.5,,,0.256025,1,2,99,-26.6025,1,1,no,1,3,no,1,-1,holdout
KXMLBTOTAL-26AUG161410PHIMIN-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-16T19:49:37Z,A,A3_mirror,no,no,1,9.5,,,0.401986,48,49,49,-11.8014,2,1,yes,1,2,yes,51,48,holdout
KXMLBTOTAL-26AUG161410PHIMIN-14,KXMLBTOTAL,KXMLBTOTAL|14,BASEBALL_TOTAL,2026-08-16T20:19:36Z,A,A3_mirror,no,no,5,13.5,,,0.302608,15,18,85,-17.2608,1,1,no,1,1,no,15,13,holdout
KXMLBTOTAL-26AUG161605COLSF-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-16T20:49:37Z,A,A3_mirror,yes,yes,1,10.5,,,0.292114,92,93,93,-65.7886,1,1,yes,1,4,yes,7,5,holdout
KXMLBTOTAL-26AUG161605COLSF-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-16T20:49:37Z,A,A3_mirror,yes,yes,1,11.5,,,0.239276,84,89,89,-67.0724,1,1,yes,1,4,yes,11,9,holdout
KXMLBTOTAL-26AUG161605COLSF-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-16T20:49:37Z,A,A3_mirror,no,no,10,12.5,,,0.256656,74,83,83,-59.3344,1,1,yes,1,4,yes,17,15,holdout
KXMLBTOTAL-26AUG161515STLCHC-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-16T21:04:33Z,A,A3_mirror,yes,yes,2,11.5,,,0.236306,90,97,97,-75.3694,1,1,yes,1,4,yes,3,1,holdout
KXMLBTOTAL-26AUG161515STLCHC-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-16T21:04:33Z,A,A3_mirror,yes,yes,1,12.5,,,0.221938,76,85,85,-64.8062,1,1,yes,1,4,yes,15,13,holdout
KXMLBTOTAL-26AUG161515STLCHC-14,KXMLBTOTAL,KXMLBTOTAL|14,BASEBALL_TOTAL,2026-08-16T21:04:33Z,A,A3_mirror,no,no,6,13.5,,,0.303179,60,63,63,-35.6821,2,1,yes,1,4,yes,37,34,holdout
KXMLBTOTAL-26AUG161605TEXATH-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-16T21:14:31Z,A,A3_mirror,yes,yes,10,5.5,,,0.730009,96,97,97,-25.9991,1,1,yes,1,2,yes,3,1,holdout
KXMLBTOTAL-26AUG161605COLSF-14,KXMLBTOTAL,KXMLBTOTAL|14,BASEBALL_TOTAL,2026-08-16T21:19:43Z,A,A3_mirror,yes,yes,1,13.5,,,0.265883,57,58,58,-34.4117,2,1,yes,1,4,yes,42,39,holdout
KXMLBTOTAL-26AUG161605COLSF-15,KXMLBTOTAL,KXMLBTOTAL|15,BASEBALL_TOTAL,2026-08-16T21:19:43Z,A,A3_mirror,no,no,2,14.5,,,0.364981,48,49,49,-15.5019,2,1,yes,1,2,yes,51,48,holdout
KXMLBTOTAL-26AUG161605COLSF-17,KXMLBTOTAL,KXMLBTOTAL|17,BASEBALL_TOTAL,2026-08-16T21:19:43Z,A,A3_mirror,yes,yes,1,16.5,,,0.324632,25,26,75,-10.4632,2,1,no,1,1,yes,-75,-78,holdout
KXMLBTOTAL-26AUG161610MILLAD-5,KXMLBTOTAL,KXMLBTOTAL|5,BASEBALL_TOTAL,2026-08-16T21:19:44Z,A,A3_mirror,yes,yes,11,4.5,,,0.841961,73,74,27,-14.1961,2,1,no,1,4,yes,-27,-30,holdout
KXMLBTOTAL-26AUG161515STLCHC-16,KXMLBTOTAL,KXMLBTOTAL|16,BASEBALL_TOTAL,2026-08-16T21:24:31Z,A,A3_mirror,yes,yes,1,15.5,,,0.344189,26,27,74,-11.4189,2,1,no,1,1,no,26,23,holdout
KXMLBTOTAL-26AUG161515STLCHC-17,KXMLBTOTAL,KXMLBTOTAL|17,BASEBALL_TOTAL,2026-08-16T21:24:31Z,A,A3_mirror,yes,yes,2,16.5,,,0.32105,18,21,82,-17.105,2,1,no,1,1,no,18,15,holdout
KXMLBTOTAL-26AUG161515STLCHC-18,KXMLBTOTAL,KXMLBTOTAL|18,BASEBALL_TOTAL,2026-08-16T21:24:31Z,A,A3_mirror,no,no,2,17.5,,,0.375937,12,17,88,-27.5937,1,1,no,1,3,no,12,10,holdout
KXMLBTOTAL-26AUG161515STLCHC-19,KXMLBTOTAL,KXMLBTOTAL|19,BASEBALL_TOTAL,2026-08-16T21:24:31Z,A,A3_mirror,no,no,4,18.5,,,0.370903,10,17,90,-29.0903,1,1,no,1,3,no,10,8,holdout
KXMLBTOTAL-26AUG161335BOSPIT-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-16T21:29:49Z,A,A3_mirror,yes,yes,2,10.5,,,0.288737,72,78,78,-52.1263,2,1,yes,1,4,yes,22,19,holdout
KXMLBTOTAL-26AUG161607KCLAA-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-16T21:29:51Z,A,A3_mirror,yes,yes,2,9.5,,,0.361144,8,9,92,-30.1144,1,1,no,1,3,no,8,6,holdout
KXMLBTOTAL-26AUG161607KCLAA-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-16T21:29:51Z,A,A3_mirror,yes,yes,3,10.5,,,0.286773,5,6,95,-25.6773,1,1,no,1,3,no,5,3,holdout
KXMLBTOTAL-26AUG161607KCLAA-5,KXMLBTOTAL,KXMLBTOTAL|5,BASEBALL_TOTAL,2026-08-16T21:29:51Z,A,A3_mirror,yes,yes,12,4.5,,,0.841687,62,64,38,-25.1687,2,1,no,1,4,no,62,59,holdout
KXMLBTOTAL-26AUG161607KCLAA-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-16T21:29:51Z,A,A3_mirror,yes,yes,11,5.5,,,0.729565,42,43,58,-33.9565,2,1,no,1,4,no,42,39,holdout
KXMLBTOTAL-26AUG161607KCLAA-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-16T21:29:51Z,A,A3_mirror,yes,yes,10,6.5,,,0.653549,32,33,68,-36.3549,2,1,no,1,4,no,32,29,holdout
KXMLBTOTAL-26AUG161607KCLAA-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-16T21:29:51Z,A,A3_mirror,yes,yes,3,7.5,,,0.529638,19,20,81,-36.9638,2,1,no,1,4,no,19,16,holdout
KXMLBTOTAL-26AUG161607KCLAA-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-16T21:29:51Z,A,A3_mirror,no,no,1,8.5,,,0.486422,13,15,87,-37.6422,1,1,no,1,4,no,13,11,holdout
KXMLBTOTAL-26AUG161607KCLAA-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-16T21:29:52Z,A,A3_mirror,yes,yes,3,11.5,,,0.234581,4,5,96,-21.4581,1,1,no,1,2,no,4,2,holdout
KXMLBTOTAL-26AUG161607KCLAA-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-16T21:29:52Z,A,A3_mirror,yes,yes,2,12.5,,,0.219121,2,4,98,-21.9121,1,1,no,1,2,no,2,0,holdout
KXMLBTOTAL-26AUG161607KCLAA-14,KXMLBTOTAL,KXMLBTOTAL|14,BASEBALL_TOTAL,2026-08-16T21:29:52Z,A,A3_mirror,yes,yes,2,13.5,,,0.262697,2,3,98,-26.2697,1,1,no,1,2,no,2,0,holdout
KXMLBTOTAL-26AUG161605TEXATH-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-16T21:49:38Z,A,A3_mirror,no,no,1,9.5,,,0.401986,23,24,77,-20.1986,2,1,no,1,2,no,23,20,holdout
KXMLBTOTAL-26AUG161605TEXATH-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-16T21:49:38Z,A,A3_mirror,no,no,1,10.5,,,0.325564,18,19,82,-17.5564,2,1,no,1,2,no,18,15,holdout
KXMLBTOTAL-26AUG161605TEXATH-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-16T21:49:38Z,A,A3_mirror,no,no,1,11.5,,,0.268975,11,12,89,-17.8975,1,1,no,1,2,no,11,9,holdout
KXMLBTOTAL-26AUG161605TEXATH-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-16T21:49:38Z,A,A3_mirror,no,no,1,12.5,,,0.250192,9,10,91,-18.0192,1,1,no,1,2,no,9,7,holdout
KXMLBTOTAL-26AUG161605TEXATH-14,KXMLBTOTAL,KXMLBTOTAL|14,BASEBALL_TOTAL,2026-08-16T21:49:38Z,A,A3_mirror,no,no,1,13.5,,,0.297592,6,7,94,-25.7592,1,1,no,1,3,no,6,4,holdout
KXMLBTOTAL-26AUG161605TEXATH-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-16T21:49:38Z,A,A3_mirror,no,no,1,7.5,,,0.574806,45,46,55,-15.4806,2,1,no,1,2,no,45,42,holdout
KXMLBTOTAL-26AUG161605TEXATH-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-16T21:49:38Z,A,A3_mirror,no,no,2,8.5,,,0.488992,35,36,65,-16.8992,2,1,no,1,2,no,35,32,holdout
KXMLBTOTAL-26AUG161605TEXATH-15,KXMLBTOTAL,KXMLBTOTAL|15,BASEBALL_TOTAL,2026-08-16T21:49:39Z,A,A3_mirror,no,no,1,14.5,,,0.3626,2,3,98,-36.26,1,1,no,1,4,no,2,0,holdout
KXMLBTOTAL-26AUG161335BOSPIT-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-16T21:54:23Z,A,A3_mirror,no,no,2,11.5,,,0.271002,57,59,59,-34.8998,2,1,yes,1,4,no,-59,-62,holdout
KXMLBTOTAL-26AUG161335BOSPIT-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-16T21:54:23Z,A,A3_mirror,no,no,2,12.5,,,0.252126,40,48,48,-25.7874,2,1,yes,1,4,no,-48,-51,holdout
KXMLBTOTAL-26AUG161610MILLAD-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-16T22:09:33Z,A,A3_mirror,yes,yes,1,6.5,,,0.66577,52,54,48,-17.577,2,1,no,1,3,yes,-48,-51,holdout
KXMLBTOTAL-26AUG161610MILLAD-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-16T22:09:33Z,A,A3_mirror,no,no,2,7.5,,,0.577318,35,36,65,-25.7318,2,1,no,1,4,yes,-65,-68,holdout
KXMLBTOTAL-26AUG161610MILLAD-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-16T22:09:33Z,A,A3_mirror,no,no,3,8.5,,,0.490495,27,28,73,-25.0495,2,1,no,1,3,no,27,24,holdout
KXMLBTOTAL-26AUG161610MILLAD-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-16T22:09:34Z,A,A3_mirror,no,no,2,9.5,,,0.404461,14,16,86,-28.4461,1,1,no,1,3,no,14,12,holdout
KXMLBTOTAL-26AUG161610MILLAD-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-16T22:09:34Z,A,A3_mirror,no,no,2,10.5,,,0.327827,9,12,91,-25.7827,1,1,no,1,2,no,9,7,holdout
KXMLBTOTAL-26AUG161610MILLAD-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-16T22:09:34Z,A,A3_mirror,no,no,3,11.5,,,0.272192,5,7,95,-24.2192,1,1,no,1,2,no,5,3,holdout
KXMLBTOTAL-26AUG161340SDCLE-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-16T22:39:37Z,A,A3_mirror,no,no,3,9.5,,,0.405911,7,8,93,-35.5911,1,1,no,1,4,no,7,5,holdout
KXMLBTOTAL-26AUG161340SDCLE-5,KXMLBTOTAL,KXMLBTOTAL|5,BASEBALL_TOTAL,2026-08-16T22:39:37Z,A,A3_mirror,no,no,1,4.5,,,0.868345,60,61,40,-29.8345,2,1,no,1,4,yes,-40,-43,holdout
KXMLBTOTAL-26AUG161340SDCLE-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-16T22:39:37Z,A,A3_mirror,yes,yes,1,5.5,,,0.740603,43,44,57,-34.0603,2,1,no,1,4,no,43,40,holdout
KXMLBTOTAL-26AUG161340SDCLE-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-16T22:39:37Z,A,A3_mirror,yes,yes,2,6.5,,,0.662114,31,32,69,-38.2114,2,1,no,1,4,no,31,28,holdout
KXMLBTOTAL-26AUG161340SDCLE-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-16T22:39:37Z,A,A3_mirror,yes,yes,1,7.5,,,0.536104,19,21,81,-37.6104,2,1,no,1,4,no,19,16,holdout
KXMLBTOTAL-26AUG161340SDCLE-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-16T22:39:37Z,A,A3_mirror,no,no,4,8.5,,,0.491562,12,13,88,-39.1562,1,1,no,1,4,no,12,10,holdout
KXMLBTOTAL-26AUG161340SDCLE-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-16T22:39:38Z,A,A3_mirror,no,no,3,10.5,,,0.329154,5,6,95,-29.9154,1,1,no,1,3,no,5,3,holdout
KXMLBTOTAL-26AUG161340SDCLE-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-16T22:39:38Z,A,A3_mirror,no,no,4,11.5,,,0.273039,3,4,97,-26.3039,1,1,no,1,3,no,3,1,holdout
KXMLBTOTAL-26AUG161340SDCLE-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-16T22:39:38Z,A,A3_mirror,no,no,3,12.5,,,0.253263,2,3,98,-25.3263,1,1,no,1,2,no,2,0,holdout
KXMLBTOTAL-26AUG161920SEAHOU-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-17T01:24:23Z,A,A3_mirror,no,no,1,7.5,,,0.574806,48,49,52,-12.4806,2,1,no,1,2,no,48,45,holdout
KXMLBTOTAL-26AUG161920SEAHOU-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-17T01:24:24Z,A,A3_mirror,no,no,4,9.5,,,0.406941,24,25,76,-19.6941,2,1,no,1,2,no,24,21,holdout
KXMLBTOTAL-26AUG161920SEAHOU-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-17T01:24:24Z,A,A3_mirror,no,no,4,10.5,,,0.330097,15,21,85,-20.0097,1,1,no,1,1,no,15,13,holdout
KXMLBTOTAL-26AUG161920SEAHOU-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-17T01:24:24Z,A,A3_mirror,no,no,5,11.5,,,0.273697,9,14,91,-20.3697,1,1,no,1,1,no,9,7,holdout
KXMLBTOTAL-26AUG161920SEAHOU-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-17T01:24:24Z,A,A3_mirror,no,no,4,12.5,,,0.254071,4,11,96,-23.4071,1,1,no,1,2,no,4,2,holdout
KXMLBTOTAL-26AUG161920SEAHOU-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-17T01:24:24Z,A,A3_mirror,no,no,5,8.5,,,0.49239,38,39,62,-14.239,2,1,no,1,2,no,38,35,holdout
KXMLBTOTAL-26AUG171340STLCING1-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-17T19:29:54Z,A,A3_mirror,no,no,5,9.5,,,0.407741,14,15,86,-28.7741,1,1,no,1,3,no,14,12,holdout
KXMLBTOTAL-26AUG171340STLCING1-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-17T19:29:54Z,A,A3_mirror,no,no,5,10.5,,,0.33083,8,9,92,-27.083,1,1,no,1,3,no,8,6,holdout
KXMLBTOTAL-26AUG171340STLCING1-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-17T19:29:54Z,A,A3_mirror,no,no,2,5.5,,,0.771396,59,62,41,-21.1396,2,1,no,1,4,no,59,56,holdout
KXMLBTOTAL-26AUG171340STLCING1-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-17T19:29:54Z,A,A3_mirror,no,no,2,6.5,,,0.701871,44,47,56,-29.1871,2,1,no,1,4,no,44,41,holdout
KXMLBTOTAL-26AUG171340STLCING1-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-17T19:29:54Z,A,A3_mirror,no,no,2,7.5,,,0.577318,28,30,72,-32.7318,2,1,no,1,4,no,28,25,holdout
KXMLBTOTAL-26AUG171340STLCING1-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-17T19:29:54Z,A,A3_mirror,no,no,6,8.5,,,0.493066,22,23,78,-30.3066,2,1,no,1,4,no,22,19,holdout
KXMLBTOTAL-26AUG171340STLCING1-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-17T19:29:55Z,A,A3_mirror,no,no,6,11.5,,,0.274235,7,8,93,-22.4235,1,1,no,1,2,no,7,5,holdout
KXMLBTOTAL-26AUG171340STLCING1-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-17T19:29:55Z,A,A3_mirror,no,no,5,12.5,,,0.254699,4,5,96,-23.4699,1,1,no,1,2,no,4,2,holdout
KXMLBTOTAL-26AUG171340STLCING1-14,KXMLBTOTAL,KXMLBTOTAL|14,BASEBALL_TOTAL,2026-08-17T19:29:55Z,A,A3_mirror,no,no,3,13.5,,,0.301011,1,2,99,-31.1011,1,1,no,1,3,no,1,-1,holdout
KXMLBTOTAL-26AUG171805BALTB-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-17T22:29:50Z,A,A3_mirror,no,no,3,6.5,,,0.703128,56,63,44,-17.3128,2,1,no,1,2,yes,-44,-47,holdout
KXMLBTOTAL-26AUG171805BALTB-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-17T22:49:55Z,A,A3_mirror,no,no,3,7.5,,,0.578785,44,47,56,-16.8785,2,1,no,1,2,yes,-56,-59,holdout
KXMLBTOTAL-26AUG171805BALTB-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-17T22:49:56Z,A,A3_mirror,no,no,6,9.5,,,0.408394,25,27,75,-18.8394,2,1,no,1,2,yes,-75,-78,holdout
KXMLBTOTAL-26AUG171805BALTB-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-17T22:49:56Z,A,A3_mirror,no,no,7,8.5,,,0.493638,37,39,63,-15.3638,2,1,no,1,2,yes,-63,-66,holdout
KXMLBTOTAL-26AUG171840STLCING2-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-17T23:24:31Z,A,A3_mirror,yes,yes,1,5.5,,,0.740603,65,66,35,-12.0603,2,1,no,1,2,yes,-35,-38,holdout
KXMLBTOTAL-26AUG171840STLCING2-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-17T23:24:32Z,A,A3_mirror,yes,yes,1,6.5,,,0.66577,55,56,45,-14.577,2,1,no,1,3,yes,-45,-48,holdout
KXMLBTOTAL-26AUG171840STLCING2-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-17T23:24:32Z,A,A3_mirror,yes,yes,1,7.5,,,0.536104,41,43,59,-15.6104,2,1,no,1,2,yes,-59,-62,holdout
KXMLBTOTAL-26AUG171805BALTB-11,KXMLBTOTAL,KXMLBTOTAL|11,BASEBALL_TOTAL,2026-08-17T23:29:49Z,A,A3_mirror,no,no,6,10.5,,,0.331429,58,59,59,-28.8571,2,1,yes,1,4,yes,41,38,holdout
KXMLBTOTAL-26AUG171805BALTB-12,KXMLBTOTAL,KXMLBTOTAL|12,BASEBALL_TOTAL,2026-08-17T23:29:50Z,A,A3_mirror,no,no,7,11.5,,,0.27469,42,43,43,-18.531,2,1,yes,1,4,yes,57,54,holdout
KXMLBTOTAL-26AUG171805BALTB-13,KXMLBTOTAL,KXMLBTOTAL|13,BASEBALL_TOTAL,2026-08-17T23:29:50Z,A,A3_mirror,no,no,6,12.5,,,0.255213,33,34,34,-11.4787,2,1,yes,1,2,yes,66,63,holdout
KXMLBTOTAL-26AUG171905DETPIT-5,KXMLBTOTAL,KXMLBTOTAL|5,BASEBALL_TOTAL,2026-08-17T23:49:39Z,A,A3_mirror,yes,yes,4,4.5,,,0.845117,97,99,99,-16.4883,1,1,yes,1,1,yes,1,-1,holdout
KXMLBTOTAL-26AUG171905DETPIT-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-17T23:49:39Z,A,A3_mirror,yes,yes,3,5.5,,,0.735582,96,97,97,-25.4418,1,1,yes,1,2,yes,3,1,holdout
KXMLBTOTAL-26AUG171910AZBOS-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-17T23:49:40Z,A,A3_mirror,yes,yes,4,5.5,,,0.734257,64,65,36,-12.4257,2,1,no,1,3,yes,-36,-39,holdout
KXMLBTOTAL-26AUG171910AZBOS-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-17T23:49:40Z,A,A3_mirror,yes,yes,2,6.5,,,0.662114,55,57,45,-14.2114,2,1,no,1,2,yes,-45,-48,holdout
KXMLBTOTAL-26AUG171940ATHKC-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-17T23:59:45Z,A,A3_mirror,yes,yes,3,6.5,,,0.659966,85,88,88,-24.0034,1,1,yes,1,2,yes,12,10,holdout
KXMLBTOTAL-26AUG171840STLCING2-9,KXMLBTOTAL,KXMLBTOTAL|9,BASEBALL_TOTAL,2026-08-18T00:04:31Z,A,A3_mirror,yes,yes,1,8.5,,,0.447409,37,38,63,-10.7409,2,1,no,1,1,yes,-63,-66,holdout
KXMLBTOTAL-26AUG171805BALTB-15,KXMLBTOTAL,KXMLBTOTAL|15,BASEBALL_TOTAL,2026-08-18T00:09:39Z,A,A3_mirror,no,no,3,14.5,,,0.366376,22,26,78,-17.6376,2,1,no,1,1,no,22,19,holdout
KXMLBTOTAL-26AUG171840MIAPHI-6,KXMLBTOTAL,KXMLBTOTAL|6,BASEBALL_TOTAL,2026-08-18T00:19:56Z,A,A3_mirror,yes,yes,5,5.5,,,0.733227,51,52,49,-25.3227,2,1,no,1,4,yes,-49,-52,holdout
KXMLBTOTAL-26AUG171840MIAPHI-7,KXMLBTOTAL,KXMLBTOTAL|7,BASEBALL_TOTAL,2026-08-18T00:19:56Z,A,A3_mirror,yes,yes,4,6.5,,,0.658438,40,43,60,-28.8438,2,1,no,1,4,yes,-60,-63,holdout
KXMLBTOTAL-26AUG171840MIAPHI-8,KXMLBTOTAL,KXMLBTOTAL|8,BASEBALL_TOTAL,2026-08-18T00:19:56Z,A,A3_mirror,yes,yes,2,7.5,,,0.532026,28,29,72,-28.2026,2,1,no,1,4,yes,-72,-75,holdout
KXMLBTOTAL-26AUG171840STLCING2-10,KXMLBTOTAL,KXMLBTOTAL|10,BASEBALL_TOTAL,2026-08-18T00:19:57Z,A,A3_mirror,yes,yes,1,9.5,,,0.364933,70,71,71,-37.5067,2,1,yes,1,4,yes,29,26,holdout
